time,_block_jacobian_check,_block_jacobian_check_tol,_block_solver_experimental_mode,_cs_rel_tol,_cs_solver,_cs_step_size,_enforce_bounds,_events_default_tol,_events_tol_factor,_iteration_variable_scaling,_log_level,_nle_brent_ignore_error,_nle_solver_check_jac_cond,_nle_solver_default_tol,_nle_solver_max_iter,_nle_solver_max_residual_scaling_factor,_nle_solver_min_residual_scaling_factor,_nle_solver_min_tol,_nle_solver_regularization_tolerance,_nle_solver_step_limit_factor,_nle_solver_tol_factor,_rescale_after_singular_jac,_rescale_each_step,_residual_equation_scaling,_runtime_log_to_file,_use_Brent_in_1d,_use_jacobian_equilibration,_use_newton_for_brent,c,event,g,h,der(h),temp_1,temp_2,v,der(v)
0.100000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.950899151264290,-0.9820000000000000,false,true,-0.9820000000000000,-9.820000000000000
0.110000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.940588151252882,-1.080200000000000,false,true,-1.080200000000000,-9.820000000000000
0.120000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.929295151249079,-1.178400000000000,false,true,-1.178400000000000,-9.820000000000000
0.130000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.917020151247812,-1.276600000000000,false,true,-1.276600000000000,-9.820000000000000
0.140000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.903763151247390,-1.374800000000000,false,true,-1.374800000000000,-9.820000000000000
0.150000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.889524151247250,-1.473000000000000,false,true,-1.473000000000000,-9.820000000000000
0.160000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.874303151247200,-1.571200000000000,false,true,-1.571200000000000,-9.820000000000000
0.170000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.858100151247186,-1.669400000000000,false,true,-1.669400000000000,-9.820000000000000
0.180000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.840915151247180,-1.767600000000001,false,true,-1.767600000000001,-9.820000000000000
0.190000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.822748151247179,-1.865800000000001,false,true,-1.865800000000001,-9.820000000000000
0.200000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.803599151247179,-1.964000000000001,false,true,-1.964000000000001,-9.820000000000000
0.210000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.783468151247180,-2.062200000000001,false,true,-2.062200000000001,-9.820000000000000
0.220000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.762355151247180,-2.160400000000001,false,true,-2.160400000000001,-9.820000000000000
0.230000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.740260151247180,-2.258600000000000,false,true,-2.258600000000000,-9.820000000000000
0.240000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.717183151247179,-2.356800000000000,false,true,-2.356800000000000,-9.820000000000000
0.250000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.693124151247180,-2.455000000000000,false,true,-2.455000000000000,-9.820000000000000
0.260000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.668083151247180,-2.553200000000000,false,true,-2.553200000000000,-9.820000000000000
0.270000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.642060151247179,-2.651400000000000,false,true,-2.651400000000000,-9.820000000000000
0.280000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.615055151247178,-2.749600000000000,false,true,-2.749600000000000,-9.820000000000000
0.290000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.587068151247179,-2.847799999999999,false,true,-2.847799999999999,-9.820000000000000
0.300000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.558099151247179,-2.945999999999999,false,true,-2.945999999999999,-9.820000000000000
0.310000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.528148151247178,-3.044199999999999,false,true,-3.044199999999999,-9.820000000000000
0.320000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.497215151247179,-3.142399999999999,false,true,-3.142399999999999,-9.820000000000000
0.330000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.465300151247180,-3.240599999999999,false,true,-3.240599999999999,-9.820000000000000
0.340000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.432403151247179,-3.338799999999999,false,true,-3.338799999999999,-9.820000000000000
0.350000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.398524151247178,-3.436999999999999,false,true,-3.436999999999999,-9.820000000000000
0.360000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.363663151247179,-3.535199999999998,false,true,-3.535199999999998,-9.820000000000000
0.370000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.327820151247180,-3.633399999999998,false,true,-3.633399999999998,-9.820000000000000
0.380000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.290995151247179,-3.731599999999998,false,true,-3.731599999999998,-9.820000000000000
0.390000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.253188151247178,-3.829799999999998,false,true,-3.829799999999998,-9.820000000000000
0.400000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.214399151247179,-3.927999999999998,false,true,-3.927999999999998,-9.820000000000000
0.410000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.174628151247179,-4.026199999999998,false,true,-4.026199999999998,-9.820000000000000
0.420000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.133875151247178,-4.124399999999998,false,true,-4.124399999999998,-9.820000000000000
0.430000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.092140151247179,-4.222599999999998,false,true,-4.222599999999998,-9.820000000000000
0.440000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.049423151247180,-4.320799999999998,false,true,-4.320799999999998,-9.820000000000000
0.450000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,9.005724151247179,-4.418999999999999,false,true,-4.418999999999999,-9.820000000000000
0.460000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.961043151247178,-4.517199999999999,false,true,-4.517199999999999,-9.820000000000000
0.470000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.915380151247179,-4.615399999999999,false,true,-4.615399999999999,-9.820000000000000
0.480000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.868735151247180,-4.713600000000000,false,true,-4.713600000000000,-9.820000000000000
0.490000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.821108151247179,-4.811800000000000,false,true,-4.811800000000000,-9.820000000000000
0.500000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.772499151247180,-4.909999999999999,false,true,-4.909999999999999,-9.820000000000000
0.510000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.722908151247180,-5.008200000000000,false,true,-5.008200000000000,-9.820000000000000
0.520000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.672335151247180,-5.106400000000000,false,true,-5.106400000000000,-9.820000000000000
0.530000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.620780151247180,-5.204600000000000,false,true,-5.204600000000000,-9.820000000000000
0.540000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.568243151247180,-5.302800000000000,false,true,-5.302800000000000,-9.820000000000000
0.550000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.514724151247181,-5.401000000000001,false,true,-5.401000000000001,-9.820000000000000
0.560000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.460223151247181,-5.499200000000001,false,true,-5.499200000000001,-9.820000000000000
0.570000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.404740151247180,-5.597400000000001,false,true,-5.597400000000001,-9.820000000000000
0.580000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.348275151247181,-5.695600000000002,false,true,-5.695600000000002,-9.820000000000000
0.590000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.290828151247181,-5.793800000000002,false,true,-5.793800000000002,-9.820000000000000
0.600000,false,1.000000000000000e-06,0,1.000000000000000e-06,0,0.001000000000000000,true,1.000000000000000e-10,0.0001000000000000000,1,3,false,false,1.000000000000000e-10,100,10000000000.00000,1.000000000000000e-10,1.000000000000000e-12,-1.000000000000000,10.00000000000000,0.0001000000000000000,true,false,1,false,true,false,true,0.9000000000000000,false,9.820000000000000,8.232399151247181,-5.892000000000002,false,true,-5.892000000000002,-9.820000000000000
